Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
8.81	1	0	2	-117.181
8.81	3	0	3	-75.406
8.815	1	0	2	-117.181
8.815	3	0	3	-75.406
8.82	1	0	2	-117.181
8.82	3	0	3	-75.406
8.825	1	0	2	-117.181
8.825	3	0	3	-75.406
8.83	1	0	2	-117.181
8.83	3	0	3	-75.406
8.835	1	0	2	-117.181
8.835	3	0	3	-75.406
8.84	1	0	2	-117.181
8.84	3	0	3	-75.406
8.845	1	0	2	-117.181
8.845	3	0	3	-75.406
8.85	1	0	2	-117.181
8.85	3	0	3	-75.406
8.855	1	0	2	-117.181
8.855	3	0	3	-75.406
8.856	1	0	2	-117.181
8.86	1	0	2	-117.181
8.86	3	0	3	-75.406
8.865	1	0	2	-117.181
8.865	3	0	3	-75.406
8.87	1	0	2	-117.181
8.87	3	0	3	-75.406
8.875	1	0	2	-117.181
8.875	3	0	3	-75.406
8.879	3	0	3	-75.406
8.88	1	0	2	-117.181
8.88	3	0	3	-75.406
8.885	1	0	2	-117.181
8.885	3	0	3	-75.406
8.89	1	0	2	-117.181
8.89	3	0	3	-75.406
8.895	1	0	2	-117.181
8.895	3	0	3	-75.406
8.9	1	0	2	-117.181
8.9	3	0	3	-75.406
8.905	1	0	2	-117.181
8.905	3	0	3	-75.406
8.91	1	0	2	-117.181
8.91	3	0	3	-75.406
8.915	1	0	2	-117.181
8.915	3	0	3	-75.406
8.92	1	0	2	-117.181
8.92	3	0	3	-75.406
8.925	1	0	2	-117.181
8.925	3	0	3	-75.406
8.93	1	0	2	-117.181
8.93	3	0	3	-75.406
8.935	1	0	2	-117.181
8.935	3	0	3	-75.406
8.936	1	0	2	-117.181
8.94	1	0	2	-117.181
8.94	3	0	3	-75.406
8.945	1	0	2	-117.181
8.945	3	0	3	-75.406
8.95	1	0	2	-117.181
8.95	3	0	3	-75.406
8.955	1	0	2	-117.181
8.955	3	0	3	-75.406
8.959	3	0	3	-75.406
8.96	1	0	2	-117.181
8.96	3	0	3	-75.406
8.965	1	0	2	-117.181
8.965	3	0	3	-75.406
8.97	1	0	2	-117.181
8.97	3	0	3	-75.406
8.975	1	0	2	-117.181
8.975	3	0	3	-75.406
8.98	1	0	2	-117.181
8.98	3	0	3	-75.406
8.985	1	0	2	-117.181
8.985	3	0	3	-75.406
8.99	1	0	2	-117.181
8.99	3	0	3	-75.406
8.995	1	0	2	-117.181
8.995	3	0	3	-75.406
9	1	0	2	-117.181
9	3	0	3	-75.406
9.005	1	0	2	-117.181
9.005	3	0	3	-75.406
9.01	1	0	2	-117.181
9.01	3	0	3	-75.406
9.015	1	0	2	-117.181
9.015	3	0	3	-75.406
9.016	1	0	2	-117.181
9.02	1	0	2	-117.181
9.02	3	0	3	-75.406
9.025	1	0	2	-117.181
9.025	3	0	3	-75.406
9.03	1	0	2	-117.181
9.03	3	0	3	-75.406
9.035	1	0	2	-117.181
9.035	3	0	3	-75.406
9.039	3	0	3	-75.406
9.04	1	0	2	-117.181
9.04	3	0	3	-75.406
9.045	1	0	2	-117.181
9.045	3	0	3	-75.406
9.05	1	0	2	-117.181
9.05	3	0	3	-75.406
9.055	1	0	2	-117.181
9.055	3	0	3	-75.406
9.06	1	0	2	-117.181
9.06	3	0	3	-75.406
9.065	1	0	2	-117.181
9.065	3	0	3	-75.406
9.07	1	0	2	-117.181
9.07	3	0	3	-75.406
9.075	1	0	2	-117.181
9.075	3	0	3	-75.406
9.08	1	0	2	-117.181
9.08	3	0	3	-75.406
9.085	1	0	2	-117.181
9.085	3	0	3	-75.406
9.09	1	0	2	-117.181
9.09	3	0	3	-75.406
9.095	1	0	2	-117.181
9.095	3	0	3	-75.406
9.096	1	0	2	-117.181
9.1	1	0	2	-117.181
9.1	3	0	3	-75.406
9.105	1	0	2	-117.181
9.105	3	0	3	-75.406
9.11	1	0	2	-117.181
9.11	3	0	3	-75.406
9.115	1	0	2	-117.181
9.115	3	0	3	-75.406
9.119	3	0	3	-75.406
9.12	1	0	2	-117.181
9.12	3	0	3	-75.406
9.125	1	0	2	-117.181
9.125	3	0	3	-75.406
9.13	1	0	2	-117.181
9.13	3	0	3	-75.406
9.135	1	0	2	-117.181
9.135	3	0	3	-75.406
9.14	1	0	2	-117.181
9.14	3	0	3	-75.406
9.145	1	0	2	-117.181
9.145	3	0	3	-75.406
9.15	1	0	2	-117.181
9.15	3	0	3	-75.406
9.155	1	0	2	-117.181
9.155	3	0	3	-75.406
9.16	1	0	2	-117.181
9.16	3	0	3	-75.406
9.165	1	0	2	-117.181
9.165	3	0	3	-75.406
9.17	1	0	2	-117.181
9.17	3	0	3	-75.406
9.175	1	0	2	-117.181
9.175	3	0	3	-75.406
9.176	1	0	2	-117.181
9.18	1	0	2	-117.181
9.18	3	0	3	-75.406
9.185	1	0	2	-117.181
9.185	3	0	3	-75.406
9.19	1	0	2	-117.181
9.19	3	0	3	-75.406
9.195	1	0	2	-117.181
9.195	3	0	3	-75.406
9.199	3	0	3	-75.406
9.2	1	0	2	-117.181
9.2	3	0	3	-75.406
9.205	1	0	2	-117.181
9.205	3	0	3	-75.406
9.21	1	0	2	-117.181
9.21	3	0	3	-75.406
9.215	1	0	2	-117.181
9.215	3	0	3	-75.406
9.22	1	0	2	-117.181
9.22	3	0	3	-75.406
9.225	1	0	2	-117.181
9.225	3	0	3	-75.406
9.23	1	0	2	-117.181
9.23	3	0	3	-75.406
9.235	1	0	2	-117.181
9.235	3	0	3	-75.406
9.24	1	0	2	-117.181
9.24	3	0	3	-75.406
9.245	1	0	2	-117.181
9.245	3	0	3	-75.406
9.25	1	0	2	-117.181
9.25	3	0	3	-75.406
9.255	1	0	2	-117.181
9.255	3	0	3	-75.406
9.256	1	0	2	-117.181
9.26	1	0	2	-117.181
9.26	3	0	3	-75.406
9.265	1	0	2	-117.181
9.265	3	0	3	-75.406
9.27	1	0	2	-117.181
9.27	3	0	3	-75.406
9.275	1	0	2	-117.181
9.275	3	0	3	-75.406
9.279	3	0	3	-75.406
9.28	1	0	2	-117.181
9.28	3	0	3	-75.406
9.285	1	0	2	-117.181
9.285	3	0	3	-75.406
9.29	1	0	2	-117.181
9.29	3	0	3	-75.406
9.295	1	0	2	-117.181
9.295	3	0	3	-75.406
9.3	1	0	2	-117.181
9.3	3	0	3	-75.406
9.305	1	0	2	-117.181
9.305	3	0	3	-75.406
9.31	1	0	2	-117.181
9.31	3	0	3	-75.406
9.315	1	0	2	-117.181
9.315	3	0	3	-75.406
9.32	1	0	2	-117.181
9.32	3	0	3	-75.406
9.325	1	0	2	-117.181
9.325	3	0	3	-75.406
9.33	1	0	2	-117.181
9.33	3	0	3	-75.406
9.335	1	0	2	-117.181
9.335	3	0	3	-75.406
9.336	1	0	2	-117.181
9.34	1	0	2	-117.181
9.34	3	0	3	-75.406
9.345	1	0	2	-117.181
9.345	3	0	3	-75.406
9.35	1	0	2	-117.181
9.35	3	0	3	-75.406
9.355	1	0	2	-117.181
9.355	3	0	3	-75.406
9.359	3	0	3	-75.406
9.36	1	0	2	-117.181
9.36	3	0	3	-75.406
9.365	1	0	2	-117.181
9.365	3	0	3	-75.406
9.37	1	0	2	-117.181
9.37	3	0	3	-75.406
9.375	1	0	2	-117.181
9.375	3	0	3	-75.406
9.38	1	0	2	-117.181
9.38	3	0	3	-75.406
9.385	1	0	2	-117.181
9.385	3	0	3	-75.406
9.39	1	0	2	-117.181
9.39	3	0	3	-75.406
9.395	1	0	2	-117.181
9.395	3	0	3	-75.406
9.4	1	0	2	-117.181
9.4	3	0	3	-75.406
9.405	1	0	2	-117.181
9.405	3	0	3	-75.406
9.41	1	0	2	-117.181
9.41	3	0	3	-75.406
9.415	1	0	2	-117.181
9.415	3	0	3	-75.406
9.416	1	0	2	-117.181
9.42	1	0	2	-117.181
9.42	3	0	3	-75.406
9.425	1	0	2	-117.181
9.425	3	0	3	-75.406
9.43	1	0	2	-117.181
9.43	3	0	3	-75.406
9.435	1	0	2	-117.181
9.435	3	0	3	-75.406
9.439	3	0	3	-75.406
9.44	1	0	2	-117.181
9.44	3	0	3	-75.406
9.445	1	0	2	-117.181
9.445	3	0	3	-75.406
9.45	1	0	2	-117.181
9.45	3	0	3	-75.406
9.455	1	0	2	-117.181
9.455	3	0	3	-75.406
9.46	1	0	2	-117.181
9.46	3	0	3	-75.406
9.465	1	0	2	-117.181
9.465	3	0	3	-75.406
9.47	1	0	2	-117.181
9.47	3	0	3	-75.406
9.475	1	0	2	-117.181
9.475	3	0	3	-75.406
9.48	1	0	2	-117.181
9.48	3	0	3	-75.406
9.485	1	0	2	-117.181
9.485	3	0	3	-75.406
9.49	1	0	2	-117.181
9.49	3	0	3	-75.406
9.495	1	0	2	-117.181
9.495	3	0	3	-75.406
9.496	1	0	2	-117.181
9.5	1	0	2	-117.181
9.5	3	0	3	-75.406
9.505	1	0	2	-117.181
9.505	3	0	3	-75.406
9.51	1	0	2	-117.181
9.51	3	0	3	-75.406
9.515	1	0	2	-117.181
9.515	3	0	3	-75.406
9.519	3	0	3	-75.406
9.52	1	0	2	-117.181
9.52	3	0	3	-75.406
9.525	1	0	2	-117.181
9.525	3	0	3	-75.406
9.53	1	0	2	-117.181
9.53	3	0	3	-75.406
9.535	1	0	2	-117.181
9.535	3	0	3	-75.406
9.54	1	0	2	-117.181
9.54	3	0	3	-75.406
9.545	1	0	2	-117.181
9.545	3	0	3	-75.406
9.55	1	0	2	-117.181
9.55	3	0	3	-75.406
9.555	1	0	2	-117.181
9.555	3	0	3	-75.406
9.56	1	0	2	-117.181
9.56	3	0	3	-75.406
9.565	1	0	2	-117.181
9.565	3	0	3	-75.406
9.57	1	0	2	-117.181
9.57	3	0	3	-75.406
9.575	1	0	2	-117.181
9.575	3	0	3	-75.406
9.576	1	0	2	-117.181
9.58	1	0	2	-117.181
9.58	3	0	3	-75.406
9.585	1	0	2	-117.181
9.585	3	0	3	-75.406
9.59	1	0	2	-117.181
9.59	3	0	3	-75.406
9.595	1	0	2	-117.181
9.595	3	0	3	-75.406
9.599	3	0	3	-75.406
9.6	1	0	2	-117.181
9.6	3	0	3	-75.406
9.605	1	0	2	-117.181
9.605	3	0	3	-75.406
9.61	1	0	2	-117.181
9.61	3	0	3	-75.406
9.615	1	0	2	-117.181
9.615	3	0	3	-75.406
9.62	1	0	2	-117.181
9.62	3	0	3	-75.406
9.625	1	0	2	-117.181
9.625	3	0	3	-75.406
9.63	1	0	2	-117.181
9.63	3	0	3	-75.406
9.635	1	0	2	-117.181
9.635	3	0	3	-75.406
9.64	1	0	2	-117.181
9.64	3	0	3	-75.406
9.645	1	0	2	-117.181
9.645	3	0	3	-75.406
9.65	1	0	2	-117.181
9.65	3	0	3	-75.406
9.655	1	0	2	-117.181
9.655	3	0	3	-75.406
9.656	1	0	2	-117.181
9.66	1	0	2	-117.181
9.66	3	0	3	-75.406
9.665	1	0	2	-117.181
9.665	3	0	3	-75.406
9.67	1	0	2	-117.181
9.67	3	0	3	-75.406
9.675	1	0	2	-117.181
9.675	3	0	3	-75.406
9.679	3	0	3	-75.406
9.68	1	0	2	-117.181
9.68	3	0	3	-75.406
9.685	1	0	2	-117.181
9.685	3	0	3	-75.406
9.69	1	0	2	-117.181
9.69	3	0	3	-75.406
9.695	1	0	2	-117.181
9.695	3	0	3	-75.406
9.7	1	0	2	-117.181
9.7	3	0	3	-75.406
9.705	1	0	2	-117.181
9.705	3	0	3	-75.406
9.71	1	0	2	-117.181
9.71	3	0	3	-75.406
9.715	1	0	2	-117.181
9.715	3	0	3	-75.406
9.72	1	0	2	-117.181
9.72	3	0	3	-75.406
9.725	1	0	2	-117.181
9.725	3	0	3	-75.406
9.73	1	0	2	-117.181
9.73	3	0	3	-75.406
9.735	1	0	2	-117.181
9.735	3	0	3	-75.406
9.736	1	0	2	-117.181
9.74	1	0	2	-117.181
9.74	3	0	3	-75.406
9.745	1	0	2	-117.181
9.745	3	0	3	-75.406
9.75	1	0	2	-117.181
9.75	3	0	3	-75.406
9.755	1	0	2	-117.181
9.755	3	0	3	-75.406
9.759	3	0	3	-75.406
9.76	1	0	2	-117.181
9.76	3	0	3	-75.406
9.765	1	0	2	-117.181
9.765	3	0	3	-75.406
9.77	1	0	2	-117.181
9.77	3	0	3	-75.406
9.775	1	0	2	-117.181
9.775	3	0	3	-75.406
9.78	1	0	2	-117.181
9.78	3	0	3	-75.406
9.785	1	0	2	-117.181
9.785	3	0	3	-75.406
9.79	1	0	2	-117.181
9.79	3	0	3	-75.406
9.795	1	0	2	-117.181
9.795	3	0	3	-75.406
9.8	1	0	2	-117.181
9.8	3	0	3	-75.406
9.805	1	0	2	-117.181
9.805	3	0	3	-75.406
9.81	1	0	2	-117.181
9.81	3	0	3	-75.406
9.815	1	0	2	-117.181
9.815	3	0	3	-75.406
9.816	1	0	2	-117.181
9.82	1	0	2	-117.181
9.82	3	0	3	-75.406
9.825	1	0	2	-117.181
9.825	3	0	3	-75.406
9.83	1	0	2	-117.181
9.83	3	0	3	-75.406
9.835	1	0	2	-117.181
9.835	3	0	3	-75.406
9.839	3	0	3	-75.406
9.84	1	0	2	-117.181
9.84	3	0	3	-75.406
9.845	1	0	2	-117.181
9.845	3	0	3	-75.406
9.85	1	0	2	-117.181
9.85	3	0	3	-75.406
9.855	1	0	2	-117.181
9.855	3	0	3	-75.406
9.86	1	0	2	-117.181
9.86	3	0	3	-75.406
9.865	1	0	2	-117.181
9.865	3	0	3	-75.406
9.87	1	0	2	-117.181
9.87	3	0	3	-75.406
9.875	1	0	2	-117.181
9.875	3	0	3	-75.406
9.88	1	0	2	-117.181
9.88	3	0	3	-75.406
9.885	1	0	2	-117.181
9.885	3	0	3	-75.406
9.89	1	0	2	-117.181
9.89	3	0	3	-75.406
9.895	1	0	2	-117.181
9.895	3	0	3	-75.406
9.896	1	0	2	-117.181
9.9	1	0	2	-117.181
9.9	3	0	3	-75.406
9.905	1	0	2	-117.181
9.905	3	0	3	-75.406
9.91	1	0	2	-117.181
9.91	3	0	3	-75.406
9.915	1	0	2	-117.181
9.915	3	0	3	-75.406
9.919	3	0	3	-75.406
9.92	1	0	2	-117.181
9.92	3	0	3	-75.406
9.925	1	0	2	-117.181
9.925	3	0	3	-75.406
9.93	1	0	2	-117.181
9.93	3	0	3	-75.406
9.935	1	0	2	-117.181
9.935	3	0	3	-75.406
9.94	1	0	2	-117.181
9.94	3	0	3	-75.406
9.945	1	0	2	-117.181
9.945	3	0	3	-75.406
9.95	1	0	2	-117.181
9.95	3	0	3	-75.406
9.955	1	0	2	-117.181
9.955	3	0	3	-75.406
9.96	1	0	2	-117.181
9.96	3	0	3	-75.406
9.965	1	0	2	-117.181
9.965	3	0	3	-75.406
9.97	1	0	2	-117.181
9.97	3	0	3	-75.406
9.975	1	0	2	-117.181
9.975	3	0	3	-75.406
9.976	1	0	2	-117.181
9.98	1	0	2	-117.181
9.98	3	0	3	-75.406
9.985	1	0	2	-117.181
9.985	3	0	3	-75.406
9.99	1	0	2	-117.181
9.99	3	0	3	-75.406
9.995	1	0	2	-117.181
9.995	3	0	3	-75.406
9.999	3	0	3	-75.406
10	1	0	2	-117.181
10	3	0	3	-75.406
10.005	1	0	2	-117.181
10.005	3	0	3	-75.406
10.01	1	0	2	-117.181
10.01	3	0	3	-75.406
10.015	1	0	2	-117.181
10.015	3	0	3	-75.406
10.02	1	0	2	-117.181
10.02	3	0	3	-75.406
10.025	1	0	2	-117.181
10.025	3	0	3	-75.406
10.03	1	0	2	-117.181
10.03	3	0	3	-75.406
10.035	1	0	2	-117.181
10.035	3	0	3	-75.406
10.04	1	0	2	-117.181
10.04	3	0	3	-75.406
10.045	1	0	2	-117.181
10.045	3	0	3	-75.406
10.05	1	0	2	-117.181
10.05	3	0	3	-75.406
10.055	1	0	2	-117.181
10.055	3	0	3	-75.406
10.056	1	0	2	-117.181
10.06	1	0	2	-117.181
10.06	3	0	3	-75.406
10.065	1	0	2	-117.181
10.065	3	0	3	-75.406
10.07	1	0	2	-117.181
10.07	3	0	3	-75.406
10.075	1	0	2	-117.181
10.075	3	0	3	-75.406
10.079	3	0	3	-75.406
10.08	1	0	2	-117.181
10.08	3	0	3	-75.406
10.085	1	0	2	-117.181
10.085	3	0	3	-75.406
10.09	1	0	2	-117.181
10.09	3	0	3	-75.406
10.095	1	0	2	-117.181
10.095	3	0	3	-75.406
10.1	1	0	2	-117.181
10.1	3	0	3	-75.406
10.105	1	0	2	-117.181
10.105	3	0	3	-75.406
10.11	1	0	2	-117.181
10.11	3	0	3	-75.406
10.115	1	0	2	-117.181
10.115	3	0	3	-75.406
10.12	1	0	2	-117.181
10.12	3	0	3	-75.406
10.125	1	0	2	-117.181
10.125	3	0	3	-75.406
10.13	1	0	2	-117.181
10.13	3	0	3	-75.406
10.135	1	0	2	-117.181
10.135	3	0	3	-75.406
10.136	1	0	2	-117.181
10.14	1	0	2	-117.181
10.14	3	0	3	-75.406
10.145	1	0	2	-117.181
10.145	3	0	3	-75.406
10.15	1	0	2	-117.181
10.15	3	0	3	-75.406
10.155	1	0	2	-117.181
10.155	3	0	3	-75.406
10.159	3	0	3	-75.406
10.16	1	0	2	-117.181
10.16	3	0	3	-75.406
10.165	1	0	2	-117.181
10.165	3	0	3	-75.406
10.17	1	0	2	-117.181
10.17	3	0	3	-75.406
10.175	1	0	2	-117.181
10.175	3	0	3	-75.406
10.18	1	0	2	-117.181
10.18	3	0	3	-75.406
10.185	1	0	2	-117.181
10.185	3	0	3	-75.406
10.19	1	0	2	-117.181
10.19	3	0	3	-75.406
10.195	1	0	2	-117.181
10.195	3	0	3	-75.406
10.2	1	0	2	-117.181
10.2	3	0	3	-75.406
10.205	1	0	2	-117.181
10.205	3	0	3	-75.406
10.21	1	0	2	-117.181
10.21	3	0	3	-75.406
10.215	1	0	2	-117.181
10.215	3	0	3	-75.406
10.216	1	0	2	-117.181
10.22	1	0	2	-117.181
10.22	3	0	3	-75.406
10.225	1	0	2	-117.181
10.225	3	0	3	-75.406
10.23	1	0	2	-117.181
10.23	3	0	3	-75.406
10.235	1	0	2	-117.181
10.235	3	0	3	-75.406
10.239	3	0	3	-75.406
10.24	1	0	2	-117.181
10.24	3	0	3	-75.406
10.245	1	0	2	-117.181
10.245	3	0	3	-75.406
10.25	1	0	2	-117.181
10.25	3	0	3	-75.406
10.255	1	0	2	-117.181
10.255	3	0	3	-75.406
10.26	1	0	2	-117.181
10.26	3	0	3	-75.406
10.265	1	0	2	-117.181
10.265	3	0	3	-75.406
10.27	1	0	2	-117.181
10.27	3	0	3	-75.406
10.275	1	0	2	-117.181
10.275	3	0	3	-75.406
10.28	1	0	2	-117.181
10.28	3	0	3	-75.406
10.285	1	0	2	-117.181
10.285	3	0	3	-75.406
10.29	1	0	2	-117.181
10.29	3	0	3	-75.406
10.295	1	0	2	-117.181
10.295	3	0	3	-75.406
10.296	1	0	2	-117.181
10.3	1	0	2	-117.181
10.3	3	0	3	-75.406
10.305	1	0	2	-117.181
10.305	3	0	3	-75.406
10.31	1	0	2	-117.181
10.31	3	0	3	-75.406
10.315	1	0	2	-117.181
10.315	3	0	3	-75.406
10.319	3	0	3	-75.406
10.32	1	0	2	-117.181
10.32	3	0	3	-75.406
10.325	1	0	2	-117.181
10.325	3	0	3	-75.406
10.33	1	0	2	-117.181
10.33	3	0	3	-75.406
10.335	1	0	2	-117.181
10.335	3	0	3	-75.406
10.34	1	0	2	-117.181
10.34	3	0	3	-75.406
10.345	1	0	2	-117.181
10.345	3	0	3	-75.406
10.35	1	0	2	-117.181
10.35	3	0	3	-75.406
10.355	1	0	2	-117.181
10.355	3	0	3	-75.406
10.36	1	0	2	-117.181
10.36	3	0	3	-75.406
10.365	1	0	2	-117.181
10.365	3	0	3	-75.406
10.37	1	0	2	-117.181
10.37	3	0	3	-75.406
10.375	1	0	2	-117.181
10.375	3	0	3	-75.406
10.376	1	0	2	-117.181
10.38	1	0	2	-117.181
10.38	3	0	3	-75.406
10.385	1	0	2	-117.181
10.385	3	0	3	-75.406
10.39	1	0	2	-117.181
10.39	3	0	3	-75.406
10.395	1	0	2	-117.181
10.395	3	0	3	-75.406
10.399	3	0	3	-75.406
10.4	1	0	2	-117.181
10.4	3	0	3	-75.406
10.405	1	0	2	-117.181
10.405	3	0	3	-75.406
10.41	1	0	2	-117.181
10.41	3	0	3	-75.406
10.415	1	0	2	-117.181
10.415	3	0	3	-75.406
10.42	1	0	2	-117.181
10.42	3	0	3	-75.406
10.425	1	0	2	-117.181
10.425	3	0	3	-75.406
10.43	1	0	2	-117.181
10.43	3	0	3	-75.406
10.435	1	0	2	-117.181
10.435	3	0	3	-75.406
10.44	1	0	2	-117.181
10.44	3	0	3	-75.406
10.445	1	0	2	-117.181
10.445	3	0	3	-75.406
10.45	1	0	2	-117.181
10.45	3	0	3	-75.406
10.455	1	0	2	-117.181
10.455	3	0	3	-75.406
10.456	1	0	2	-117.181
10.46	1	0	2	-117.181
10.46	3	0	3	-75.406
10.465	1	0	2	-117.181
10.465	3	0	3	-75.406
10.47	1	0	2	-117.181
10.47	3	0	3	-75.406
10.475	1	0	2	-117.181
10.475	3	0	3	-75.406
10.479	3	0	3	-75.406
10.48	1	0	2	-117.181
10.48	3	0	3	-75.406
10.485	1	0	2	-117.181
10.485	3	0	3	-75.406
10.49	1	0	2	-117.181
10.49	3	0	3	-75.406
10.495	1	0	2	-117.181
10.495	3	0	3	-75.406
10.5	1	0	2	-117.181
10.5	3	0	3	-75.406
10.505	1	0	2	-117.181
10.505	3	0	3	-75.406
10.51	1	0	2	-117.181
10.51	3	0	3	-75.406
10.515	1	0	2	-117.181
10.515	3	0	3	-75.406
10.52	1	0	2	-117.181
10.52	3	0	3	-75.406
10.525	1	0	2	-117.181
10.525	3	0	3	-75.406
10.53	1	0	2	-117.181
10.53	3	0	3	-75.406
10.535	1	0	2	-117.181
10.535	3	0	3	-75.406
10.536	1	0	2	-117.181
10.54	1	0	2	-117.181
10.54	3	0	3	-75.406
10.545	1	0	2	-117.181
10.545	3	0	3	-75.406
10.55	1	0	2	-117.181
10.55	3	0	3	-75.406
10.555	1	0	2	-117.181
10.555	3	0	3	-75.406
10.559	3	0	3	-75.406
10.56	1	0	2	-117.181
10.56	3	0	3	-75.406
10.565	1	0	2	-117.181
10.565	3	0	3	-75.406
10.57	1	0	2	-117.181
10.57	3	0	3	-75.406
10.575	1	0	2	-117.181
10.575	3	0	3	-75.406
10.58	1	0	2	-117.181
10.58	3	0	3	-75.406
10.585	1	0	2	-117.181
10.585	3	0	3	-75.406
10.59	1	0	2	-117.181
10.59	3	0	3	-75.406
10.595	1	0	2	-117.181
10.595	3	0	3	-75.406
10.6	1	0	2	-117.181
10.6	3	0	3	-75.406
10.605	1	0	2	-117.181
10.605	3	0	3	-75.406
10.61	1	0	2	-117.181
10.61	3	0	3	-75.406
10.615	1	0	2	-117.181
10.615	3	0	3	-75.406
10.616	1	0	2	-117.181
10.62	1	0	2	-117.181
10.62	3	0	3	-75.406
10.625	1	0	2	-117.181
10.625	3	0	3	-75.406
10.63	1	0	2	-117.181
10.63	3	0	3	-75.406
10.635	1	0	2	-117.181
10.635	3	0	3	-75.406
10.639	3	0	3	-75.406
10.64	1	0	2	-117.181
10.64	3	0	3	-75.406
10.645	1	0	2	-117.181
10.645	3	0	3	-75.406
10.65	1	0	2	-117.181
10.65	3	0	3	-75.406
10.655	1	0	2	-117.181
10.655	3	0	3	-75.406
10.66	1	0	2	-117.181
10.66	3	0	3	-75.406
10.665	1	0	2	-117.181
10.665	3	0	3	-75.406
10.67	1	0	2	-117.181
10.67	3	0	3	-75.406
10.675	1	0	2	-117.181
10.675	3	0	3	-75.406
10.68	1	0	2	-117.181
10.68	3	0	3	-75.406
10.685	1	0	2	-117.181
10.685	3	0	3	-75.406
10.69	1	0	2	-117.181
10.69	3	0	3	-75.406
10.695	1	0	2	-117.181
10.695	3	0	3	-75.406
10.696	1	0	2	-117.181
10.7	1	0	2	-117.181
10.7	3	0	3	-75.406
10.705	1	0	2	-117.181
10.705	3	0	3	-75.406
10.71	1	0	2	-117.181
10.71	3	0	3	-75.406
10.715	1	0	2	-117.181
10.715	3	0	3	-75.406
10.719	3	0	3	-75.406
10.72	1	0	2	-117.181
10.72	3	0	3	-75.406
10.725	1	0	2	-117.181
10.725	3	0	3	-75.406
10.73	1	0	2	-117.181
10.73	3	0	3	-75.406
10.735	1	0	2	-117.181
10.735	3	0	3	-75.406
10.74	1	0	2	-117.181
10.74	3	0	3	-75.406
10.745	1	0	2	-117.181
10.745	3	0	3	-75.406
10.75	1	0	2	-117.181
10.75	3	0	3	-75.406
10.755	1	0	2	-117.181
10.755	3	0	3	-75.406
10.76	1	0	2	-117.181
10.76	3	0	3	-75.406
10.765	1	0	2	-117.181
10.765	3	0	3	-75.406
10.77	1	0	2	-117.181
10.77	3	0	3	-75.406
10.775	1	0	2	-117.181
10.775	3	0	3	-75.406
10.776	1	0	2	-117.181
10.78	1	0	2	-117.181
10.78	3	0	3	-75.406
10.785	1	0	2	-117.181
10.785	3	0	3	-75.406
10.79	1	0	2	-117.181
10.79	3	0	3	-75.406
10.795	1	0	2	-117.181
10.795	3	0	3	-75.406
10.799	3	0	3	-75.406
10.8	1	0	2	-117.181
10.8	3	0	3	-75.406
10.805	1	0	2	-117.181
10.805	3	0	3	-75.406
10.81	1	0	2	-117.181
10.81	3	0	3	-75.406
10.815	1	0	2	-117.181
10.815	3	0	3	-75.406
10.82	1	0	2	-117.181
10.82	3	0	3	-75.406
10.825	1	0	2	-117.181
10.825	3	0	3	-75.406
10.83	1	0	2	-117.181
10.83	3	0	3	-75.406
10.835	1	0	2	-117.181
10.835	3	0	3	-75.406
10.84	1	0	2	-117.181
10.84	3	0	3	-75.406
10.845	1	0	2	-117.181
10.845	3	0	3	-75.406
10.85	1	0	2	-117.181
10.85	3	0	3	-75.406
10.855	1	0	2	-117.181
10.855	3	0	3	-75.406
10.856	1	0	2	-117.181
10.86	1	0	2	-117.181
10.86	3	0	3	-75.406
10.865	1	0	2	-117.181
10.865	3	0	3	-75.406
10.87	1	0	2	-117.181
10.87	3	0	3	-75.406
10.875	1	0	2	-117.181
10.875	3	0	3	-75.406
10.879	3	0	3	-75.406
10.88	1	0	2	-117.181
10.88	3	0	3	-75.406
10.885	1	0	2	-117.181
10.885	3	0	3	-75.406
10.89	1	0	2	-117.181
10.89	3	0	3	-75.406
10.895	1	0	2	-117.181
10.895	3	0	3	-75.406
10.9	1	0	2	-117.181
10.9	3	0	3	-75.406
10.905	1	0	2	-117.181
10.905	3	0	3	-75.406
10.91	1	0	2	-117.181
10.91	3	0	3	-75.406
10.915	1	0	2	-117.181
10.915	3	0	3	-75.406
10.92	1	0	2	-117.181
10.92	3	0	3	-75.406
10.925	1	0	2	-117.181
10.925	3	0	3	-75.406
10.93	1	0	2	-117.181
10.93	3	0	3	-75.406
10.935	1	0	2	-117.181
10.935	3	0	3	-75.406
10.936	1	0	2	-117.181
10.94	1	0	2	-117.181
10.94	3	0	3	-75.406
10.945	1	0	2	-117.181
10.945	3	0	3	-75.406
10.95	1	0	2	-117.181
10.95	3	0	3	-75.406
10.955	1	0	2	-117.181
10.955	3	0	3	-75.406
10.959	3	0	3	-75.406
10.96	1	0	2	-117.181
10.96	3	0	3	-75.406
10.965	1	0	2	-117.181
10.965	3	0	3	-75.406
10.97	1	0	2	-117.181
10.97	3	0	3	-75.406
10.975	1	0	2	-117.181
10.975	3	0	3	-75.406
10.98	1	0	2	-117.181
10.98	3	0	3	-75.406
10.985	1	0	2	-117.181
10.985	3	0	3	-75.406
10.99	1	0	2	-117.181
10.99	3	0	3	-75.406
10.995	1	0	2	-117.181
10.995	3	0	3	-75.406
11	1	0	2	-117.181
11	3	0	3	-75.406
